Invoice_No,OBD_No,Billing_Date,Billing_Amount,IOD_Date,Delivery_Days
9695251,29668825,2022-03-14,47.7115,2022-05-05,51
8217146,52972160,2022-03-14,34.742,2022-04-13,25
2379624,24875109,2022-03-14,42.9083,2022-03-26,9
1426069,28270424,2022-03-14,6.73374,2022-03-15,1
2346321,44835414,2022-03-14,85.294,2022-05-04,48
7961835,44012460,2022-03-14,46.9419,2022-05-06,52
9652230,66556542,2022-03-14,32.2405,2022-05-03,48
7629911,53602595,2022-03-14,12.0294,2022-03-15,1
8654520,39977062,2022-03-14,25.2617,2022-04-14,30
6682552,20277532,2022-03-14,27.9837,2022-03-25,7
2129705,37382471,2022-03-15,53.6233,2022-05-06,50
8784414,21901518,2022-03-15,18.6558,2022-03-16,2
4888770,53635509,2022-03-15,29.3515,2022-03-16,2
7133857,29363237,2022-03-15,43.8411,2022-03-31,16
9384820,88844260,2022-03-15,100.25,2022-05-06,49
5382463,33966966,2022-03-15,6.92586,2022-03-16,3
6438436,75579548,2022-03-15,28.8706,2022-04-22,36
9158850,44024388,2022-03-15,26.935,2022-03-16,1
5173131,72323676,2022-03-15,10.7468,2022-03-16,2
5390450,84647131,2022-03-15,30.8151,2022-03-26,7
9817825,82287628,2022-03-15,67.2639,2022-05-04,47
6818001,57232974,2022-03-15,16.7902,2022-03-16,0
2926003,37385806,2022-03-15,37.6848,2022-04-11,24
4341683,71852177,2022-03-15,2.53851,2022-03-16,1
7733149,78063630,2022-03-15,36.9379,2022-03-20,3
9441827,22319855,2022-03-15,44.7507,2022-05-08,53
8163592,99600963,2022-03-15,22.3204,2022-03-30,13
1025783,83994801,2022-03-15,55.8472,2022-05-07,51
6954580,16419793,2022-03-15,61.7259,2022-05-04,48
4646105,99641571,2022-03-15,37.2006,2022-04-01,17
2348003,82943722,2022-03-15,46.9419,2022-05-07,51
8239882,55014786,2022-03-15,41.3053,2022-05-07,48
8970099,79127864,2022-03-15,79.86,2022-04-30,43
5472514,63108415,2022-03-15,57.2797,2022-05-05,46
2784853,17514829,2022-03-15,57.9182,2022-05-07,48
9026973,99273372,2022-03-15,70.892,2022-05-05,50
8163695,20710416,2022-03-15,52.5881,2022-05-03,45
6963830,29104097,2022-03-15,54.4817,2022-05-06,49
9003755,31449737,2022-03-15,22.1085,2022-03-29,9
9515932,46797799,2022-03-15,48.7741,2022-05-09,52
7420993,27870584,2022-03-15,3.9255,2022-03-16,3
3122120,75575207,2022-03-15,28.473,2022-04-04,19
9470736,91242132,2022-03-15,22.0889,2022-03-16,4
8792050,81474255,2022-03-15,20.7776,2022-04-13,26
3737737,52661147,2022-03-15,12.3126,2022-03-16,4
5898608,33212311,2022-03-15,5.07702,2022-03-16,3
5609384,81905550,2022-03-16,55.0346,2022-05-08,49
7741393,51780111,2022-03-16,28.9165,2022-05-02,44
6245578,15574806,2022-03-16,79.4955,2022-05-06,48
3906972,32532600,2022-03-16,50.5148,2022-05-09,52
6156163,54807825,2022-03-16,8.39511,2022-03-17,2
8900241,63038447,2022-03-16,43.1805,2022-05-10,52
2416033,87164566,2022-03-16,27.2003,2022-04-06,19
8983516,86697457,2022-03-16,53.6233,2022-05-10,55
5314354,73152163,2022-03-16,43.8411,2022-04-06,21
8291940,19677231,2022-03-16,26.1199,2022-03-17,1
4562678,34718233,2022-03-16,23.6928,2022-03-24,7
6172677,69534568,2022-03-16,10.8801,2022-03-17,2
1931669,95341306,2022-03-16,2.30862,2022-03-17,1
8936405,15028557,2022-03-16,22.4138,2022-03-31,13
3611522,48647841,2022-03-16,5.09745,2022-03-17,1
9554631,44088545,2022-03-16,66.2281,2022-05-10,51
4208725,90241789,2022-03-16,19.5677,2022-03-17,3
3064034,66903306,2022-03-16,16.9299,2022-03-17,1
6904855,45645373,2022-03-16,13.8338,2022-03-17,4
3365849,65331611,2022-03-16,21.4542,2022-03-17,1
1502715,20596175,2022-03-16,21.3189,2022-04-26,38
1729471,45217996,2022-03-16,52.2399,2022-04-12,25
6119760,66457952,2022-03-16,26.4538,2022-05-05,47
2742095,79082162,2022-03-16,124.038,2022-05-05,48
8551480,22289142,2022-03-16,55.0346,2022-05-09,50
8809160,17104842,2022-03-16,11.622,2022-03-17,1
6939459,90938760,2022-03-16,45.2392,2022-05-05,46
7652611,10846190,2022-03-16,11.2229,2022-03-17,1
7255608,64012161,2022-03-16,56.8505,2022-05-06,50
8851806,53207543,2022-03-16,9.0852,2022-03-17,2
8618003,48726989,2022-03-17,18.0441,2022-05-03,42
2524400,25839749,2022-03-17,14.6758,2022-03-18,1
8529042,50073227,2022-03-17,49.8084,2022-05-06,46
2093263,15781558,2022-03-17,24.2587,2022-03-26,7
2793332,45471363,2022-03-17,47.106,2022-05-10,52
9569737,78207069,2022-03-17,3.60882,2022-03-18,3
7998722,81911907,2022-03-17,6.2808,2022-03-18,4
6845309,63208527,2022-03-17,59.4814,2022-05-09,48
9590345,40126438,2022-03-17,10.154,2022-03-18,2
1500857,27148566,2022-03-17,45.5358,2022-05-10,51
1678734,46619501,2022-03-17,41.0587,2022-05-09,53
8952982,40588256,2022-03-17,56.1145,2022-04-09,20
8831951,72060060,2022-03-17,21.3189,2022-05-02,42
2360198,44256715,2022-03-17,29.6159,2022-04-24,36
5755579,21508969,2022-03-17,57.0409,2022-05-10,51
6987756,54593635,2022-03-17,28.8706,2022-03-18,4
9903425,20495780,2022-03-17,12.4344,2022-03-18,3
4130926,90511561,2022-03-17,90.0549,2022-05-07,48
2929831,43915764,2022-03-17,9.3258,2022-03-18,1
6232682,66394418,2022-03-17,56.7825,2022-04-08,20
2932163,91314107,2022-03-17,25.4872,2022-03-18,2
2333118,14073573,2022-03-17,18.1606,2022-03-18,1
6928611,90686827,2022-03-17,26.2256,2022-03-30,9
8565949,93215258,2022-03-17,78.3598,2022-05-07,51
9963934,13753144,2022-03-17,34.0933,2022-05-11,53
6171716,58942697,2022-03-17,48.7741,2022-05-06,48
3272267,61754540,2022-03-17,12.6309,2022-03-18,1
5091208,67797316,2022-03-18,39.3384,2022-05-11,51
1189715,10193841,2022-03-18,56.0609,2022-05-10,50
7596781,12241787,2022-03-18,40.6162,2022-03-21,1
2798568,53042719,2022-03-18,14.1124,2022-03-19,0
9425989,10578957,2022-03-18,53.3087,2022-05-10,51
7900127,23915063,2022-03-18,49.173,2022-05-12,52
9719998,49098525,2022-03-18,40.7856,2022-05-12,53
4902283,10224753,2022-03-18,34.7489,2022-05-09,49
8150427,61608757,2022-03-18,5.07702,2022-03-19,2
6669925,63601195,2022-03-18,19.0136,2022-03-19,0
2680526,51688198,2022-03-18,1.96692,2022-03-19,4
9758429,77397497,2022-03-18,64.3089,2022-05-10,52
1848463,93434777,2022-03-18,26.8461,2022-05-07,48
8866457,49058572,2022-03-18,71.3643,2022-04-26,36
8789111,63102334,2022-03-18,0.93279,2022-03-19,1
4464447,69858421,2022-03-18,24.6603,2022-04-25,35
6898448,40893911,2022-03-18,32.3755,2022-04-01,12
9712448,66593939,2022-03-18,29.5317,2022-04-11,22
3340778,37623724,2022-03-18,18.3579,2022-04-28,40
6095119,39872900,2022-03-18,39.2465,2022-05-12,53
6214633,49651627,2022-03-18,36.7158,2022-05-07,48
7944979,17519183,2022-03-18,42.9874,2022-05-12,51
1020454,17244313,2022-03-18,9.13154,2022-03-19,2
5600140,88103997,2022-03-18,100.25,2022-05-07,45
8562950,58065049,2022-03-18,26.4538,2022-04-01,13
8350368,75056916,2022-03-18,26.1199,2022-03-19,1
1784349,17974536,2022-03-18,58.6943,2022-05-07,48
8833631,74497386,2022-03-18,22.1085,2022-03-22,4
9676821,26953735,2022-03-18,50.9745,2022-03-29,7
4782896,19437976,2022-03-18,25.1853,2022-05-05,45
9591879,65957373,2022-03-18,53.169,2022-05-07,47
3121918,22744143,2022-03-18,6.99435,2022-03-19,1
2302616,35349271,2022-03-18,26.1644,2022-05-05,48
5691140,82658694,2022-03-18,39.255,2022-04-07,17
4571098,16163850,2022-03-18,23.603,2022-04-20,31
9014277,64196147,2022-03-18,48.2317,2022-05-12,51
9090002,49246701,2022-03-18,17.7023,2022-04-20,29
5166336,44723625,2022-03-19,51.2919,2022-05-09,47
2625105,15707233,2022-03-19,59.521,2022-05-11,53
3660906,55443506,2022-03-19,13.0822,2022-03-20,3
4905340,62870475,2022-03-19,7.44012,2022-03-20,0
9893242,39942286,2022-03-19,82.9025,2022-05-08,46
6977619,16045005,2022-03-19,1.69234,2022-03-20,2
4391366,79277482,2022-03-19,4.98084,2022-03-20,0
3051464,52065222,2022-03-19,33.7593,2022-03-22,2
9301658,31889608,2022-03-19,17.0347,2022-03-20,3
2350621,93512388,2022-03-19,32.9742,2022-04-07,14
8555692,83800569,2022-03-19,39.255,2022-04-14,25
3162735,45398178,2022-03-19,28.1071,2022-03-24,1
3935832,84633968,2022-03-19,16.1603,2022-03-20,2
2710426,64716474,2022-03-19,14.7634,2022-03-20,4
4038955,49431028,2022-03-19,25.7343,2022-05-05,44
8464479,25372552,2022-03-19,19.306,2022-03-20,3
9621787,68283799,2022-03-19,29.3515,2022-03-20,2
7395628,25872957,2022-03-19,20.2012,2022-03-20,1
1655350,66932774,2022-03-19,9.09348,2022-03-20,2
8748048,82343569,2022-03-19,22.8466,2022-04-23,32
2573623,39713306,2022-03-19,3.1086,2022-03-20,3
8783741,65423162,2022-03-19,14.9425,2022-03-20,0
4531666,21443416,2022-03-19,9.92016,2022-03-20,1
3184117,27056140,2022-03-19,24.3381,2022-04-12,22
3150688,87392091,2022-03-19,45.0747,2022-05-13,52
3733931,85160586,2022-03-19,8.46494,2022-03-20,0
6648521,73433664,2022-03-19,24.6904,2022-03-20,2
3839070,81101087,2022-03-19,127.436,2022-05-12,50
6148842,39012524,2022-03-19,40.6769,2022-04-08,16
5256142,23895586,2022-03-19,13.2822,2022-03-20,3
8312772,31865257,2022-03-19,30.4621,2022-05-05,44
9708483,63220909,2022-03-19,32.3755,2022-03-22,1
3043098,33824729,2022-03-19,21.5774,2022-03-20,1
6291925,53555409,2022-03-19,16.2397,2022-04-17,25
5002161,78953219,2022-03-19,117.241,2022-05-09,48
8685715,56571722,2022-03-19,17.4329,2022-03-20,1
6082320,62872219,2022-03-19,86.3094,2022-05-08,47
4226308,10722347,2022-03-19,1.5702,2022-03-20,1
1799682,60555867,2022-03-20,7.94955,2022-03-21,3
9779833,56528642,2022-03-20,3.07816,2022-03-21,1
3187332,28102047,2022-03-20,11.4279,2022-03-21,2
8918537,59287907,2022-03-20,53.6233,2022-05-13,54
9310277,29169734,2022-03-20,52.1129,2022-05-14,54
7704454,54664159,2022-03-20,27.4785,2022-04-11,19
7865459,90338595,2022-03-20,61.7704,2022-05-12,50
4085195,10358277,2022-03-20,16.6028,2022-03-21,3
4105055,65092843,2022-03-20,18.0441,2022-04-25,32
8916759,23813301,2022-03-20,16.9234,2022-03-21,3
6765079,40630893,2022-03-20,22.387,2022-03-21,3
3431212,58720768,2022-03-20,57.2797,2022-05-11,50
2650664,46089816,2022-03-20,44.2904,2022-05-05,45
3727935,81624345,2022-03-20,2.24458,2022-03-21,2
6607610,71656068,2022-03-20,60.0088,2022-05-12,50
2750878,65165017,2022-03-20,21.1542,2022-03-21,1
7359802,98230509,2022-03-20,45.6932,2022-05-13,51
1291092,53672703,2022-03-20,14.9425,2022-03-21,1
3282975,58394743,2022-03-20,10.9914,2022-03-21,1
7605430,68699523,2022-03-20,75.1934,2022-05-14,52
3689600,58958314,2022-03-20,19.6275,2022-03-21,2
2366980,44130373,2022-03-20,7.851,2022-03-21,1
3082334,92369031,2022-03-20,13.1128,2022-03-21,3
3261026,90410932,2022-03-20,5.90076,2022-03-21,1
3679315,53947691,2022-03-21,117.241,2022-05-14,50
4645001,52421927,2022-03-21,3.88575,2022-03-22,1
2945079,35460131,2022-03-21,2.62256,2022-03-22,3
9644379,17021405,2022-03-21,79.6826,2022-05-13,48
2737594,51882705,2022-03-21,51.1043,2022-04-03,12
2777158,61485872,2022-03-21,58.3857,2022-05-10,48
7491156,94995505,2022-03-21,17.3603,2022-03-22,0
7546369,39898005,2022-03-21,47.318,2022-05-15,54
1814781,60235417,2022-03-21,44.847,2022-05-10,49
9184645,41229060,2022-03-21,42.7433,2022-05-13,52
6251510,12203348,2022-03-21,21.5471,2022-05-03,40
7304414,21871327,2022-03-21,9.17896,2022-03-22,1
6252134,53508602,2022-03-21,30.4621,2022-04-14,21
5518997,50438993,2022-03-21,46.1724,2022-05-14,52
4530989,58599937,2022-03-21,20.667,2022-03-22,0
5250643,88207466,2022-03-21,1.12229,2022-03-22,2
9515904,91772015,2022-03-21,49.924,2022-05-14,51
3287917,79991319,2022-03-21,3.36687,2022-03-22,1
3688598,42542841,2022-03-21,32.1545,2022-03-28,6
2383213,30697371,2022-03-21,48.5051,2022-05-10,49
6586883,95714691,2022-03-21,27.4785,2022-04-08,16
7714432,85617480,2022-03-21,81.9272,2022-05-12,50
6595038,40299341,2022-03-21,54.6373,2022-05-13,52
9010135,60185491,2022-03-21,35.696,2022-04-10,18
3325124,89567720,2022-03-21,42.9083,2022-04-20,25
8990239,95036295,2022-03-21,117.241,2022-05-14,49
6749403,17061921,2022-03-21,47.5762,2022-03-23,2
3125796,35629112,2022-03-21,9.3279,2022-03-22,3
4779679,35636783,2022-03-21,66.0409,2022-05-11,50
8721573,78589619,2022-03-21,129.135,2022-05-11,49
5126924,41874283,2022-03-21,8.56086,2022-03-22,0
8326064,63908718,2022-03-21,59.4814,2022-05-11,49
9136034,79814902,2022-03-21,37.2315,2022-04-24,30
2836032,32892407,2022-03-21,21.7602,2022-05-08,46
6988926,73862843,2022-03-21,7.46232,2022-03-22,2
1803125,57414455,2022-03-21,3.8477,2022-03-22,1
9614497,37248980,2022-03-21,79.6826,2022-05-12,50
6165266,87781486,2022-03-21,19.2385,2022-03-22,2
6291338,93335490,2022-03-21,1.12229,2022-03-22,0
9151087,47757852,2022-03-21,98.5507,2022-05-15,53
9062324,84040294,2022-03-21,1.12229,2022-03-22,0
9158613,89274816,2022-03-22,34.5444,2022-04-19,24
7515937,93486215,2022-03-22,62.4969,2022-05-12,50
1461596,18607834,2022-03-22,18.0573,2022-03-23,4
7919142,61347982,2022-03-22,48.1833,2022-05-16,53
6177825,55986334,2022-03-22,6.76936,2022-03-23,2
4281042,90751332,2022-03-22,45.7067,2022-05-02,39
9868971,66025173,2022-03-22,57.5091,2022-05-16,51
5177476,33976527,2022-03-22,25.3948,2022-03-23,0
4323828,60745502,2022-03-22,7.46232,2022-03-23,1
9697555,31002134,2022-03-22,47.9474,2022-05-13,50
4681195,48023482,2022-03-22,54.5609,2022-05-11,50
5278117,37291394,2022-03-22,55.4069,2022-05-14,51
4517316,68848427,2022-03-22,30.0735,2022-05-04,40
7164643,34064874,2022-03-22,103.648,2022-05-11,47
5345442,24272170,2022-03-22,38.8575,2022-03-29,3
2686231,69549527,2022-03-22,11.3565,2022-03-23,4
1875154,62022595,2022-03-22,39.2465,2022-05-11,49
4870109,30174685,2022-03-22,40.0401,2022-05-11,47
6032294,87374142,2022-03-22,14.7634,2022-03-23,2
5319521,15761517,2022-03-22,85.6086,2022-05-13,47
1833006,31865061,2022-03-22,14.6758,2022-03-23,0
9176913,15713849,2022-03-22,51.3233,2022-05-15,51
2778304,29833202,2022-03-22,10.8265,2022-03-23,1
6683161,57148000,2022-03-22,53.9591,2022-05-12,51
6709518,63011652,2022-03-22,1.5543,2022-03-23,1
8013969,29274393,2022-03-22,21.1977,2022-03-23,0
5484870,20438033,2022-03-22,48.481,2022-05-11,48
6768275,22854587,2022-03-22,37.2911,2022-05-14,50
7765068,22281419,2022-03-22,35.9133,2022-03-27,3
5876798,82394996,2022-03-22,14.5898,2022-03-23,2
9812402,43797105,2022-03-22,55.4069,2022-05-15,52
2283422,38146386,2022-03-22,22.4458,2022-03-23,2
2260315,26505050,2022-03-22,36.6897,2022-05-13,51
2455218,63798927,2022-03-22,77.0477,2022-05-16,53
5783128,51827508,2022-03-23,90.0549,2022-05-14,50
8892776,24774041,2022-03-23,42.9874,2022-05-15,51
8014890,21248519,2022-03-23,32.4794,2022-05-14,48
1586261,86649762,2022-03-23,44.217,2022-05-12,49
7635331,67535049,2022-03-23,69.0265,2022-05-15,49
1638397,61600243,2022-03-23,33.0902,2022-04-22,26
7907781,85236332,2022-03-23,118.94,2022-05-16,52
6439759,26213828,2022-03-23,32.1545,2022-05-01,38
3640755,94509825,2022-03-23,18.2631,2022-03-24,1
6775975,35058624,2022-03-23,18.9502,2022-03-24,0
5467103,86487490,2022-03-23,26.1181,2022-05-08,44
5441409,65271020,2022-03-23,53.8699,2022-03-31,6
7035783,95875021,2022-03-23,8.39511,2022-03-24,2
2495541,97477181,2022-03-23,23.0862,2022-04-05,9
5142159,95250332,2022-03-23,107.046,2022-05-12,48
6113383,63051946,2022-03-23,28.9338,2022-05-06,42
7933281,25549100,2022-03-23,29.885,2022-04-04,9
6301406,68617724,2022-03-23,39.0166,2022-04-27,32
4299102,43481764,2022-03-23,37.3563,2022-04-26,32
5517895,18137886,2022-03-23,32.4794,2022-05-17,52
6484066,34909822,2022-03-23,48.1833,2022-05-12,47
9269258,15999440,2022-03-23,40.11,2022-05-11,48
3146546,44715663,2022-03-23,55.6194,2022-05-15,49
9467953,22090729,2022-03-23,17.9566,2022-03-24,3
2793563,13943458,2022-03-23,4.73754,2022-03-24,2
5948917,95100169,2022-03-23,56.7825,2022-04-08,15
8415196,36008159,2022-03-23,10.225,2022-03-24,3
4577137,84056415,2022-03-23,9.0852,2022-03-24,2
9325736,67890753,2022-03-23,43.814,2022-05-13,48
7089806,51273847,2022-03-23,35.3988,2022-04-06,12
5815154,56759534,2022-03-23,25.6271,2022-04-25,28
6136686,51498353,2022-03-23,33.4376,2022-05-17,50
7932482,80680321,2022-03-23,12.6309,2022-03-24,2
4121368,76980546,2022-03-23,16.6028,2022-03-24,4
4601466,83897673,2022-03-24,23.553,2022-05-11,44
3067916,68412518,2022-03-24,19.5886,2022-03-25,2
9674804,72620182,2022-03-24,6.2808,2022-03-25,0
6532106,14480164,2022-03-24,58.3857,2022-05-15,48
5440735,95352109,2022-03-24,67.1609,2022-05-14,47
7865702,88252454,2022-03-24,13.2323,2022-03-25,3
4794808,31721163,2022-03-24,19.9234,2022-03-25,1
7904482,47382608,2022-03-24,19.247,2022-05-04,36
3141011,25272809,2022-03-24,5.67825,2022-03-25,1
3963519,48234817,2022-03-24,22.3167,2022-03-30,4
2633262,67465077,2022-03-24,9.8346,2022-03-25,2
5419865,92310365,2022-03-24,27.9774,2022-04-19,22
4142479,34023087,2022-03-24,60.3476,2022-05-16,50
2129844,69998690,2022-03-24,66.2151,2022-05-13,45
7544001,90889429,2022-03-24,39.255,2022-04-02,7
5432233,94006924,2022-03-24,39.4795,2022-04-05,8
1001005,47670102,2022-03-24,53.0983,2022-05-15,52
7194624,57283877,2022-03-24,70.7043,2022-05-17,54
4691762,24674335,2022-03-24,47.7115,2022-05-17,52
8579106,59965946,2022-03-24,16.5814,2022-03-25,2
8484166,11781029,2022-03-24,22.7679,2022-04-28,33
3811335,82935310,2022-03-24,27.2003,2022-04-13,18
3697180,67197585,2022-03-24,19.7397,2022-03-25,0
4565251,32284361,2022-03-24,32.1891,2022-05-08,44
2808009,65629268,2022-03-24,11.8015,2022-03-25,1
3269160,67722252,2022-03-24,39.2802,2022-04-29,35
8206700,62188655,2022-03-24,50.6385,2022-05-18,50
2044933,68382413,2022-03-24,52.1129,2022-05-15,48
1985352,97741356,2022-03-24,33.9524,2022-05-10,45
6868075,24780319,2022-03-24,42.7433,2022-05-17,50
6128431,40414848,2022-03-24,11.1459,2022-03-25,1
8602690,52364458,2022-03-24,22.387,2022-03-25,0
9489021,41365924,2022-03-24,22.8559,2022-05-13,46
5972528,13347059,2022-03-25,21.9828,2022-04-29,32
4478160,54194002,2022-03-25,37.2911,2022-05-14,46
4430300,92409660,2022-03-25,68.4869,2022-05-17,51
5028339,93872717,2022-03-25,39.1772,2022-04-22,27
1242659,19440698,2022-03-25,49.2753,2022-04-25,31
3520711,32166057,2022-03-25,15.7354,2022-03-26,1
8733526,24384568,2022-03-25,46.629,2022-05-18,51
5026970,73914240,2022-03-25,12.3452,2022-03-26,0
3102676,98377293,2022-03-25,5.07702,2022-03-26,3
8617359,17266689,2022-03-25,86.8316,2022-05-18,52
6867367,84938356,2022-03-25,0.60147,2022-03-26,2
8450060,97499754,2022-03-25,45.6932,2022-05-17,50
7311558,58957873,2022-03-25,36.3788,2022-04-04,7
4375360,47799296,2022-03-25,40.5073,2022-04-11,15
7143745,80940305,2022-03-25,26.5645,2022-05-01,36
3649151,34228342,2022-03-25,32.6477,2022-04-16,17
6380429,49238480,2022-03-25,53.169,2022-05-14,47
7429612,21444715,2022-03-25,25.4872,2022-03-26,2
4768057,99875616,2022-03-25,29.0549,2022-05-09,44
8157847,62175696,2022-03-25,43.2722,2022-05-14,47
3797632,99987241,2022-03-25,51.3652,2022-05-10,43
4697296,44578317,2022-03-25,11.894,2022-03-26,2
8129962,81715863,2022-03-25,16.9234,2022-03-26,0
1802645,97039940,2022-03-25,38.0273,2022-05-09,41
8712699,20176835,2022-03-25,60.9242,2022-05-19,52
1460458,47658819,2022-03-25,31.404,2022-05-06,40
8780333,59230264,2022-03-25,16.4871,2022-03-26,1
5597283,22527880,2022-03-25,9.13154,2022-03-26,3
4710067,26685559,2022-03-25,23.2439,2022-04-12,17
9044441,60325776,2022-03-25,57.8676,2022-05-15,49
2091192,56004651,2022-03-25,31.7982,2022-04-07,11
7585795,88786439,2022-03-25,39.77,2022-04-18,22
3329280,19257551,2022-03-25,37.1107,2022-05-06,38
7178606,89415412,2022-03-25,34.2838,2022-05-16,50
8964398,94503452,2022-03-25,65.2953,2022-05-14,49
8459779,72592641,2022-03-25,40.8834,2022-04-23,27
4837587,22753004,2022-03-25,40.8252,2022-05-14,47
9031619,55922639,2022-03-26,56.8505,2022-05-15,49
8074662,13750602,2022-03-26,52.5881,2022-04-26,28
8337996,80004440,2022-03-26,19.7397,2022-03-27,3
5140645,91209297,2022-03-26,79.4955,2022-05-20,52
6626024,47058592,2022-03-26,43.2722,2022-05-19,50
6052144,46024950,2022-03-26,7.81911,2022-03-27,3
2870242,47400755,2022-03-26,13.1128,2022-03-27,0
3021003,27756443,2022-03-26,37.3813,2022-03-27,1
2756369,80951170,2022-03-26,31.404,2022-05-13,44
8996142,74383467,2022-03-26,42.3371,2022-05-20,53
3159163,79569220,2022-03-26,59.521,2022-05-19,52
3793996,81942460,2022-03-26,6.76936,2022-03-27,0
6189583,35578230,2022-03-26,10.2647,2022-03-27,2
1107398,90664006,2022-03-26,38.4699,2022-04-24,27
1892210,22582959,2022-03-26,11.894,2022-03-27,3
1109449,92848703,2022-03-26,43.0942,2022-05-16,50
3322128,60984196,2022-03-26,17.6994,2022-03-27,4
2047582,26682866,2022-03-26,9.09348,2022-03-27,1
8093553,51922716,2022-03-26,41.9661,2022-05-20,53
5072535,22861395,2022-03-26,28.1285,2022-03-27,1
9466348,44981747,2022-03-26,45.6577,2022-05-20,52
2010921,19263592,2022-03-26,38.2444,2022-04-30,33
7113524,70159098,2022-03-26,57.4801,2022-05-13,46
4441317,46726260,2022-03-26,23.3145,2022-05-07,39
2193802,94819371,2022-03-26,84.3856,2022-05-15,49
5464094,10969945,2022-03-26,39.697,2022-05-18,50
3815034,91321540,2022-03-26,48.1481,2022-05-19,51
9386514,26249337,2022-03-26,42.3085,2022-03-29,1
8863674,52257818,2022-03-26,2.53851,2022-03-27,1
9164301,25344154,2022-03-26,55.001,2022-05-16,50
8468785,90791349,2022-03-26,29.885,2022-04-26,30
9686124,56706111,2022-03-26,46.6395,2022-05-06,37
7801301,94672838,2022-03-26,127.436,2022-05-18,50
1011337,72250122,2022-03-26,42.0191,2022-04-20,24
9971751,32693121,2022-03-27,31.5511,2022-04-03,7
7882216,67432418,2022-03-27,38.6828,2022-05-19,48
2120966,17948672,2022-03-27,15.3908,2022-03-28,2
8975518,32405926,2022-03-27,30.6625,2022-05-01,31
4734796,87361531,2022-03-27,15.7727,2022-03-28,1
6701061,70941167,2022-03-27,33.983,2022-03-28,3
8275695,27956913,2022-03-27,10.2647,2022-03-28,0
3489483,48716185,2022-03-27,3.38468,2022-03-28,1
8115297,79767747,2022-03-27,62.4608,2022-05-21,54
3287980,83884008,2022-03-27,47.8617,2022-05-19,50
3714568,50184383,2022-03-27,45.4029,2022-05-16,45
4446190,88935070,2022-03-27,70.4103,2022-05-16,49
4795712,55317894,2022-03-27,28.0572,2022-03-28,0
